name|Price|Raiting|Votes|5|3|Pointer Device|Web Camera|Included Software|HDD Capacity|Keyboard|Brand|Audio I/O Channels|Sales Package|Ideal For|RAID Configurations|
[]|[]|['Rs. 25,999                ']|[]|['4.3']|['Lenovo G580(59-398232) G Pentium Dual Core  -  15.6 inch, 500 GB HDD, 2 GB DDR3, DOS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['6']|['Rs. 44,900                ']|['1']|['5']|['Samsung NP530U4C-S04IN Ultrabook (3rd Gen Ci3/ 4GB/ 750GB 24GB ExpressCache/ Win8/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['43']|['Rs. 45,999                ']|['17']|['4.4']|['HP Pavilion Touchsmart 14-B172TX Sleekbook (3rd Gen Ci5/ 4GB/ 500GB/ Win8/ 1GB Graph/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 23,774                ']|['1']|['4.5']|['Asus F200CA-KX070H F Pentium Dual Core  -  11.6 inch, 500 GB HDD, 2 GB DDR3, Windows 8 Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['10']|['Rs. 20,700                ']|['7']|['3.5']|['Asus X501A-XX517D Notebook (CDC/ 2GB/ 500GB/DOS) (White)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['57']|['Rs. 47,449                ']|['28']|['4.7']|['HP Pavilion 15-n013TX Laptop (4th Gen Ci5/ 4GB/ 1TB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['13']|['Rs. 29,990                ']|['2']|['3.6']|['Lenovo Ideapad Yoga 11 (59-345700) Netbook (Tegra Quad-core/ 2GB/ 64GB SSD/ Win RT/Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['84']|['Rs. 47,345                ']|['40']|['4.6']|['HP Pavilion 15-n012TX Laptop (4th Gen Ci5/ 4GB/ 1TB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 35,390                ']|['2']|['2.5']|['Toshiba Satellite C850-I2110 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 48,530                ']|['1']|['5']|['Dell 3440 Latitude Intel Core i5  -  14 inch, 500 GB HDD, 4 GB DDR3, Linux/Ubuntu Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['46']|['Rs. 28,050                ']|['17']|['4.2']|['Dell Vostro 2520 Laptop (2nd Gen Ci3/ 2GB/ 500GB/ Linux)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['39']|['Rs. 127,900                ']|['5']|['4.5']|['Dell Alienware 14 Laptop (4th Gen Ci7/ 8GB/ 750GB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['75']|['Rs. 149,999                ']|['24']|['4.8']|['Asus G750JX-CV069P Laptop (4th Gen Ci7/ 24GB/ 1.5TB/ Win8 Pro/ 3GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 31,250                ']|['0']|['3']|['Lenovo B490(59-381813) B Intel Core i3  -  14 inch, 500 GB HDD, 4 GB DDR3, DOS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['24']|['Rs. 35,999                ']|['13']|['3.5']|['Sony VAIO Fit 15E F15212SN/B Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['17']|['Rs. 40,794                ']|['8']|['4.6']|['Sony VAIO Fit 15E F15215SN/W Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['54']|['Rs. 68,800                ']|['24']|['4.2']|['HP Envy 15-J048TX Laptop (4th Gen Ci7/ 8GB/ 1TB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['3']|['Rs. 23,770                ']|['1']|['3.3']|['Acer E1-531 E NX.M12SI.024 Pentium Dual Core  -  15.6 inch, 500 GB HDD, 2 GB DDR3, Linux/Ubuntu Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['23']|['Rs. 43,680                ']|['15']|['4.1']|['Toshiba Satellite Pro S850-X0430 Laptop (3rd Gen Ci5/ 8GB/ 500GB/ Win7 Prof)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['22']|['Rs. 52,500                ']|['7']|['4.5']|['Samsung NP530U4C-S03IN Ultrabook (3rd Gen Ci5/ 6GB/ 1 TB/ Win8/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 27,990                ']|[]|[]|['Asus X550CA-XX348D X Intel Core i3  -  15.6 inch, 500 GB HDD, 2 GB DDR3, DOS Laptop']|
[]|[]|['Rs. 31,750                ']|[]|[]|['Toshiba Satellite Pro Intel Core i3  -  14 inch, 500 GB HDD, 4 GB DDR3, No OS/Others Laptop']|
[]|['43']|['Rs. 195,000                ']|['10']|['4.2']|['Dell Alienware 17 Laptop (4th Gen Ci7/ 16GB/ 750GB/ Win8/ 3GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['5']|['Rs. 60,990                ']|['1']|['4.6']|['HP Envy Touchsmart 4-1113TU Ultrabook (3rd Gen Ci5/ 4GB/ 500GB 32 GB SSD/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['30']|['Rs. 53,038                ']|['7']|['4.3']|['HP Pavilion DM4-3022TX Laptop (2nd Gen Ci5/ 6GB/ 640GB/ Win7 HP/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 21,199                ']|['0']|['3']|['Toshiba Satellite C50-A E0010 Laptop (3rd Gen CDC/ 2GB/ 500GB/ No OS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['21']|['Rs. 38,990                ']|['7']|['4.6']|['Asus S56CM-XO177H Ultrabook (3rd Gen Ci3/ 4GB/ 500GB 24GB SSD/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['24']|['Rs. 43,000                ']|['17']|['4.6']|['HP Pavilion 15-n204tx Laptop (4th Gen Ci5/ 4GB/ 500GB/ Ubuntu/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 43,990                ']|['3']|['2']|['Dell Inspiron 15R 5521 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['7']|['Rs. 34,229                ']|['4']|['3.9']|['HP Pavilion 15-n018TU Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['3']|['Rs. 52,800                ']|['2']|['4.3']|['Dell Inspiron 15R 5537 Laptop (4th Gen Ci5/ 6GB/ 1TB/ Ubuntu/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['22']|['Rs. 37,460                ']|['14']|['4.7']|['HP Pavilion 15-n011TX Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['8']|['Rs. 30,449                ']|['2']|['4.1']|['Samsung NP300E5E-A03IN Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['6']|['Rs. 30,390                ']|['3']|['4.5']|['Lenovo Ideapad Z580 (59-382934) Laptop (3rd Gen Ci3/ 2GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['389']|['Rs. 38,500                ']|['145']|['4.3']|['Lenovo Essential G580 (59-358263) Laptop (3rd Gen Ci5/ 4GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 47,990                ']|['2']|['3.8']|['Dell Inspiron 15R 5521 Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['13']|['Rs. 51,990                ']|['5']|['4.3']|['HP Pavilion M4-1003TX Laptop (3rd Gen Ci5/ 6GB/ 750GB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['71']|['Rs. 21,000                ']|['27']|['4.2']|['Acer Aspire V5-121 Netbook (APU Dual Core/ 2GB/ 500GB/ Linux/ 256MB Graph) (NX.M83SI.006)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 48,939                ']|[]|[]|['HP ProBook 4440S Laptop (3rd Gen Ci5/ 2GB/ 750GB/ Win8 Pro)']|
[]|['52']|['Rs. 177,900                ']|['6']|['4']|['Apple ME665HN/A MacBook Pro (3rd Gen Ci7/ 16GB/ 512GB Flash/ Mac OS X Mountain Lion/ 1GB Graph/ Retina Display)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['25']|['Rs. 23,390                ']|['10']|['4.1']|['Lenovo Essential G580 (59-351467) Laptop (2nd Gen PDC/ 2GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['19']|['Rs. 38,900                ']|['8']|['3.9']|['Dell Inspiron 15 3521 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['31']|['Rs. 36,915                ']|['8']|['4.4']|['Dell Inspiron 15 3521 Laptop (3rd Gen Ci5/ 6GB/ 500GB/ Ubuntu)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 39,500                ']|[]|[]|['Lenovo Essential B490 (59-386769) Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win 7 Prof)']|
[]|['25']|['Rs. 24,900                ']|['10']|['4.7']|['Asus X201E-KX259D Netbook (2nd Gen Ci3/ 4GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 23,000                ']|[]|[]|['Acer Aspire E1-530 Notebook (3rd Gen PDC/ 2GB/ 500GB/ Linux) (NX.MEQSI.003)']|
[]|['4']|['Rs. 34,745                ']|['2']|['4.2']|['HP Pavilion 15-n208TU Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8.1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['5']|['Rs. 39,990                ']|['2']|['4.2']|['Dell Inspiron 14z 5423 Ultrabook (2nd Gen Ci3/ 2GB/ 500GB/ Win8/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['3']|['Rs. 54,990                ']|['0']|['4.7']|['Sony VAIO Fit 15E SVF15319SNB Laptop (4th Gen Ci5/ 4GB/ 1TB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['36']|['Rs. 21,990                ']|['13']|['4.1']|['HP 2000-2106TU Laptop (CDC/ 2GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['8']|['Rs. 55,500                ']|['0']|['4.9']|['Dell Inspiron 15z 5523 Ultrabook (3rd Gen Ci5/ 8GB/ 500GB 32GB SSD/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['25']|['Rs. 30,000                ']|['14']|['4']|['HP 2000-2D28TU Laptop (3rd Gen Ci3/ 2GB/ 500 GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 23,849                ']|['0']|['5']|['Asus F201E-KX233H F Pentium Dual Core  -  11.6 inch, 500 GB HDD, 2 GB DDR3, Windows 8 Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 36,000                ']|['1']|['4.5']|['Dell Vostro 3560 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Ubuntu)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 42,015                ']|[]|[]|['HP 4540s Probook Intel Core i3  -  15.6 inch, 320 GB HDD, 2 GB DDR3, Windows 8 Pro Laptop']|
[]|['2']|['Rs. 49,965                ']|['1']|['4.5']|['Asus X550CC-XO112H X Intel Core i7  -  15.6 inch, 500 GB HDD, 4 GB DDR3, Windows 8 Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 41,990                ']|['0']|['5']|['Asus X550CC-XO029D X Intel Core i3  -  15.6 inch, 500 GB HDD, 4 GB DDR3, DOS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 21,599                ']|[]|[]|['Asus X551MAV-SX262D X Pentium Quad Core  -  15.6 inch, 500 GB HDD, 2 GB DDR3, DOS Laptop']|
[]|['3']|['Rs. 24,390                ']|['2']|['5']|['Asus F201E-KX261H F Pentium Dual Core  -  11.6 inch, 750 GB HDD, 2 GB DDR3, Windows 8 Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 53,899                ']|['0']|['5']|['Lenovo Ideapad Z Intel Core i5  -  15.6 inch, 1 TB HDD, 8 GB DDR3, Windows 8 Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 28,990                ']|['0']|['2.8']|['Lenovo Essential G565 (59-055151) Laptop (Phenom II/ 3GB/ 500GB/ Win7 HB/ 512MB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['6']|['Rs. 25,499                ']|['1']|['4.5']|['Asus X55C-SX026D X Intel Core i3  -  15.6 inch, 500 GB HDD, 2 GB DDR3, DOS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['17']|['Rs. 107,985                ']|['0']|['3.6']|['Apple ME662HN/A Macbook Pro ME662HN/A Intel Core i5  -  13 inch, 500 GB HDD, 8 GB DDR3, Mac OS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 42,389                ']|['0']|['1']|['HP Pavilion 15-e008TU Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 64,990                ']|[]|[]|['HP 6570B Probook Intel Core i5  -  15.6 inch, 500 GB HDD, 4 GB DDR3, Windows 8 Pro Laptop']|
[]|['1']|['Rs. 22,295                ']|['0']|['3']|['Asus X45C-VX068D X Pentium Dual Core  -  14 inch, 500 GB HDD, 2 GB DDR3, DOS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 36,999                ']|['1']|['4.5']|['Dell 3560 Vostro Intel Core i3  -  15.6 inch, 500 GB HDD, 4 GB DDR3, Linux/Ubuntu Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 24,300                ']|['0']|['1']|['HP 650 Pentium Dual Core  -  15.6 inch, 500 GB HDD, 2 GB DDR3, DOS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 26,400                ']|['1']|['4']|['HP Pavilion 15-D006TU Laptop (3rd Gen PDC 2GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 42,500                ']|[]|[]|['HP ProBook 450 (G0R65PA) Intel Core i3  -  15.6 inch, 640 GB HDD, 4 GB DDR3, Windows 8 Laptop']|
[]|['12']|['Rs. 99,999                ']|['5']|['4']|['Apple MD103HN/A Macbook Pro MD103HN/A Intel Core i7  -  15 inch, 500 GB HDD, 4 GB DDR3, Mac OS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['20']|['Rs. 99,900                ']|['4']|['3.8']|['Apple MD212HN/A MacBook Pro (3rd Gen Ci5/ 8GB/ 128GB Flash/ Mac OS X Mountain Lion/ Retina Display)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['31']|['Rs. 33,650                ']|['10']|['4.5']|['HP Pavilion 15-e002AU Laptop (APU Quad Core A4/ 8GB/ 1TB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 37,990                ']|['0']|['4']|['Sony SVE1413WPNB E Intel Core i3  -  14 inch, 320 GB HDD, 4 GB DDR3, Windows 8 Pro Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['73']|['Rs. 21,900                ']|['30']|['3.9']|['Samsung NP355E5X-A02IN(APU Dual Core/ 2GB/ 500GB/ DOS) Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 27,699                ']|['0']|['4']|['Asus X550CA-XO347D X Intel Core i3  -  15.6 inch, 500 GB HDD, 2 GB DDR3, DOS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['3']|['Rs. 56,900                ']|['1']|['3']|['Asus S550CB-CJ095H VivoBook (3rd Gen Ci5/ 4GB/ 750GB 24GB SSD/ Win8/ 2GB Graph/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 45,000                ']|['0']|['5']|['Lenovo ThinkPad E530 (33661J0) Laptop (3rd Gen Ci5/ 4GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['25']|['Rs. 34,100                ']|['14']|['4.4']|['HP Pavilion 15-n207TU Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8.1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 23,600                ']|['0']|['4']|['Acer Aspire E1-530 Notebook (3rd Gen PDC/ 2GB/ 500GB/ Linux) (NX.MEQSI.001)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 42,990                ']|[]|[]|['Dell Inspiron 15R 5521 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8)']|
[]|[]|['Rs. 58,390                ']|[]|[]|['Dell Inspiron 3542 Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 2GB Graph) (3542781TB2BL1)']|
[]|['1']|['Rs. 50,340                ']|['1']|['5']|['Acer Aspire V5-571P Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Win8/ Touch) (NX.M49SI.003)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 36,070                ']|[]|[]|['Dell Inspirion 3542 Notebook (4th Gen Ci5/ 4GB/ 500GB/ Ubuntu) (354254500iBLU)']|
[]|['28']|['Rs. 51,250                ']|['9']|['4.2']|['HP Envy 4-1046TX Ultrabook (3rd Gen Ci5/ 4GB/ 500GB 32GB SSD/ Win7 HP/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 45,490                ']|[]|[]|['Dell Inspiron 3542 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ 2GB Graph) (3542541TB2BL1)']|
[]|[]|[]|[]|[]|['HP 250 G2 Notebook (3rd Gen Ci3/ 4GB/ 500GB/ Win7 Prof) (J7V54PA)']|
[]|[]|['Rs. 56,600                ']|[]|[]|['Acer Acer P3 P3-171 Netbook (3rd Gen Ci3/ 4GB/ 60GB/ Win8/ Touch) (NX.M8NSI.007)']|
[]|[]|['Rs. 34,660                ']|[]|[]|['Dell Inspiron 3442 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1/ 2GB Graph) (3442345002B1)']|
[]|['2']|['Rs. 19,760                ']|['0']|['3']|['Sony VAIO VPCEB31EN Laptop (1st Gen PDC/ 2GB/ 320GB/ Win7 HB)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|[]|[]|[]|['Dell Inspiron 3442 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ Touch/ 2GB Graph) (3442541TB2BT1)']|
[]|['1']|['Rs. 27,090                ']|['1']|['1']|['Lenovo Essential G500 (59-370244) Laptop (2nd Gen PDC/ 2GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['15']|['Rs. 42,379                ']|['7']|['4.4']|['HP Pavilion 14-n009TU Laptop (4th Gen Ci5/ 4GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|[]|[]|[]|['Dell Inspiron 3542 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Ubuntu/ 2GB Graph) (3542345002BLU)']|
[]|[]|[]|[]|[]|['Dell Inspiron 3442 Notebook (4th Gen PDC/ 4GB/ 500GB/ Win8.1) (3442P4500iR)']|
[]|['1']|['Rs. 42,990                ']|['0']|['5']|['Dell Inspiron 15R 5521 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 47,250                ']|['1']|['5']|['Dell Inspiron 15R 5521 Laptop (3rd Gen Ci5/ 6GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 55,000                ']|[]|[]|['Dell Inspiron 3542 Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 2GB Graph) (3542781TB2B1)']|
[]|[]|[]|[]|[]|['Dell Alienware AW147161TB2A1 Notebook (4th Gen Ci7/ 16GB/ 1TB/ Win8.1/ 2GB Graph)']|
[]|[]|[]|[]|[]|['Lenovo X1CARBON 208A Ultrabook (4th Gen Ci7/ 8GB/ Win7) (20A80056IG)']|
[]|['1']|['Rs. 33,990                ']|['1']|['4']|['HP Pavilion 14-n021TU Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|[]|[]|[]|['Lenovo X1CARBON 208A Ultrabook (4th Gen Ci5/ 4GB/ Win8) (X1CARBON)']|
[]|['1']|[]|['1']|['4']|['Lenovo Ideapad Flex 14 (59-411867) Notebook (4th Gen Ci3/ 4GB/ 500GB 8GB SSD/ Win8/ 2GB Graph/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|[]|[]|[]|['Lenovo ThinkPad T440P 20AW Notebook (4th Gen Ci7/ 4GB/ 500GB/ Win8) (20AWA07F00)']|
[]|[]|['Rs. 31,299                ']|[]|[]|['Acer Aspire E5-571 Notebook (4th Gen Ci3/ 2GB/ 500GB/ Linux) (NX.ML8SI.010)']|
[]|['5']|['Rs. 21,000                ']|['2']|['3']|['Acer Aspire E1-531 Laptop (3nd Gen CDC/ 2GB/ 500GB/ Linux) (NX.M12SI.040)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|[]|[]|[]|['Lenovo Yoga S1 20CDA02 Ultrabook (4th Gen Ci5/ 4GB/ 500GB/ Win8/ Touch) (20CDA02AIG)']|
[]|[]|[]|[]|[]|['Lenovo ThinkPad Ultraportable X240 Netbook (4th Gen Ci5/ 4GB/ 1TB/ Win8) (20ALA0KWIG)']|
[]|[]|[]|[]|[]|['Lenovo ThinkPad T440P 20AW Notebook (4th Gen Ci5/ 4GB/ 500GB/ Win8) (20AWA1DCIG)']|
[]|[]|[]|[]|[]|['Lenovo ThinkPad Ultraportable X240 Netbook (4th Gen Ci5/ 4GB/ 500GB/ Win8) (20AMA0JXIG)']|
[]|[]|['Rs. 22,350                ']|[]|[]|['Acer Aspire E1 E1-510 Notebook (1st Gen CDC/ 2GB/ 500GB/ Linux) (NX.MGRSI.002)']|
[]|[]|[]|[]|[]|['Lenovo ThinkPad Ultraportable X240 Netbook (4th Gen Ci7/ 4GB/ 500GB/ Win8) (20AMA0B2IG)']|
[]|['3']|['Rs. 40,400                ']|['2']|['5']|['Acer Aspire V5-472P Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ Touch) (NX.MAWSI.002)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['106']|['Rs. 23,261                ']|['50']|['4.5']|['HP Pavilion G6-1318AX Laptop (APU Dual Core A4/ 2GB/ 320GB/ DOS/ 1.5GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|[]|[]|[]|['Lenovo Yoga S1 20CDA01 Ultrabook (4th Gen Ci5/ 4GB/ 1TB/ Win8/ Touch) (20CDA01-GIG)']|
[]|[]|['Rs. 46,990                ']|[]|[]|['Dell Inspiron 14 3442 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ 2GB Graph)']|
[]|['15']|['Rs. 23,990                ']|['4']|['3.9']|['HP 1000-1401AU Laptop (APU Dual Core/ 2GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|[]|['0']|['5']|['Toshiba Satellite L50D-B 40010 Notebook (APU Quad Core A4/ 4GB/ 500GB/ No OS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['13']|['Rs. 34,490                ']|['8']|['3.8']|['Samsung NP300E5X-S02IN Laptop (2nd Gen Ci3/ 4GB/ 750GB/ DOS/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
